2021-05-31 15:00:46,466 INFO [dump-all-ok] bff-teacher-iot-uat.yaml+DEFAULT_GROUP, 1621411194000, length=294, md5=63799a10355b1aec73b2c3a46024d8cd

2021-05-31 15:00:46,470 INFO [dump-all-ok] feign-uat.yaml+PUBLIC, 1621411194000, length=1205, md5=5bad47d0f481982d177d41e00218b9d8

2021-05-31 15:00:46,471 INFO [dump-all-ok] gateway-management-uat.yaml+DEFAULT_GROUP, 1621411194000, length=2378, md5=08e2b107ef5c66b7ac699b015d52372c

2021-05-31 15:00:46,472 INFO [dump-all-ok] seata-local+DEFAULT_GROUP, 1621411194000, length=610, md5=05b53d81c8b183e97a6b5896041ba884

2021-05-31 15:00:46,473 INFO [dump-all-ok] keycloak-uat.yaml+PUBLIC, 1621411194000, length=2521, md5=0fbf13d85f5e73a9b1e6a7770df50586

2021-05-31 15:00:46,474 INFO [dump-all-ok] seata-uat.yaml+DEFAULT_GROUP, 1621411194000, length=610, md5=05b53d81c8b183e97a6b5896041ba884

2021-05-31 15:00:46,699 INFO [dump-all-ok] url-permission-map.yaml+DEFAULT_GROUP, 1621479220000, length=18382, md5=280bdc125c98c63ad4ae23df6a8e3abd

2021-05-31 15:00:46,701 INFO [dump-all-ok] redis-uat.yaml+PUBLIC, 1621479220000, length=566, md5=8e03753524de74b43a62a4f0b1ee724d

2021-05-31 15:00:46,704 INFO [dump-all-ok] rabbitmq-uat.yaml+PUBLIC, 1621479220000, length=342, md5=02c186f8e37ee2b73fdec186baf9546e

2021-05-31 15:00:46,705 INFO [dump-all-ok] mysql-common-uat.yaml+PUBLIC, 1621479220000, length=2067, md5=edbb22b747a20d4c7c67add092e04ed2

2021-05-31 15:00:46,724 INFO [dump-all-ok] feign-local.yaml+PUBLIC, 1621479220000, length=1115, md5=612043e70c713d3875f091e3a2e05159

2021-05-31 15:00:46,747 INFO [dump-all-ok] application-common-uat.yaml+PUBLIC, 1621479220000, length=892, md5=cb41c6a0b692c674a220f2fcee825ffc

2021-05-31 15:00:46,748 INFO [dump-all-ok] service-oss-uat.yaml+DEFAULT_GROUP, 1621479220000, length=1044, md5=96a858c3a38e874ef3c018dc935185de

2021-05-31 15:00:46,749 INFO [dump-all-ok] service-exam-uat.yaml+DEFAULT_GROUP, 1621479220000, length=1624, md5=c318a636890d90bfbb4dcd3473447b4d

2021-05-31 15:00:46,751 INFO [dump-all-ok] service-account-uat.yaml+DEFAULT_GROUP, 1621479220000, length=810, md5=44f335d27472e54fa243fd03e787835c

2021-05-31 15:00:46,752 INFO [dump-all-ok] bff-student-iot-uat.yaml+DEFAULT_GROUP, 1621479220000, length=232, md5=b0b21c085e16e4fc6162cd7aed88ddc6

2021-05-31 15:00:46,754 INFO [dump-all-ok] bff-teacher-iot-uat.yaml+DEFAULT_GROUP, 1621479220000, length=294, md5=63799a10355b1aec73b2c3a46024d8cd

